99/10/26,61000,53850,0.90,0.90,0.85,0.85,0.06,6
99/10/27,44000,32600,0.75,0.75,0.73,0.75,-0.10,3
99/10/28,50000,34000,0.68,0.68,0.68,0.68,-0.07,1
99/10/29,6000,3480,0.58,0.58,0.58,0.58,-0.10,1
99/11/01,16000,9840,0.60,0.64,0.60,0.64,0.06,2
99/11/02,0,0,--,--,--,--,,0
99/11/03,0,0,--,--,--,--,,0
99/11/04,4000,3160,0.79,0.79,0.79,0.79,0.15,1
99/11/05,10000,8500,0.85,0.85,0.85,0.85,0.06,1
99/11/08,25000,21100,0.82,0.88,0.82,0.88,0.03,3
99/11/09,0,0,--,--,--,--,,0
99/11/10,0,0,--,--,--,--,,0
99/11/11,0,0,--,--,--,--,,0
99/11/12,0,0,--,--,--,--,,0
99/11/15,0,0,--,--,--,--,,0
99/11/16,20000,11000,0.55,0.55,0.55,0.55,-0.33,1
99/11/17,20000,8600,0.49,0.49,0.37,0.37,-0.18,2
99/11/18,129000,51000,0.38,0.40,0.38,0.40,0.03,4
99/11/19,0,0,--,--,--,--,,0
99/11/22,0,0,--,--,--,--,,0
99/11/23,0,0,--,--,--,--,,0
99/11/24,0,0,--,--,--,--,,0
99/11/25,109000,37160,0.34,0.35,0.34,0.35,-0.05,2
99/11/26,0,0,--,--,--,--,,0
99/11/29,0,0,--,--,--,--,,0
99/11/30,0,0,--,--,--,--,,0
99/12/01,40000,11800,0.29,0.30,0.29,0.30,-0.05,2
99/12/02,40000,15200,0.38,0.38,0.38,0.38,0.08,2
99/12/03,0,0,--,--,--,--,,0
99/12/06,0,0,--,--,--,--,,0
99/12/07,0,0,--,--,--,--,,0
99/12/08,0,0,--,--,--,--,,0
99/12/09,0,0,--,--,--,--,,0
99/12/10,0,0,--,--,--,--,,0
99/12/13,0,0,--,--,--,--,,0
99/12/14,10000,2900,0.29,0.29,0.29,0.29,-0.09,1
99/12/15,0,0,--,--,--,--,,0
99/12/16,0,0,--,--,--,--,,0
99/12/17,0,0,--,--,--,--,,0
99/12/20,0,0,--,--,--,--,,0
99/12/21,0,0,--,--,--,--,,0
99/12/22,0,0,--,--,--,--,,0
99/12/23,0,0,--,--,--,--,,0
99/12/24,0,0,--,--,--,--,,0
99/12/27,0,0,--,--,--,--,,0
99/12/28,139000,21250,0.15,0.16,0.15,0.16,-0.13,2
99/12/29,139000,26240,0.20,0.20,0.16,0.16,,3
99/12/30,0,0,--,--,--,--,,0
99/12/31,0,0,--,--,--,--,,0
100/01/03,0,0,--,--,--,--,,0
100/01/04,0,0,--,--,--,--,,0
100/01/05,0,0,--,--,--,--,,0
100/01/06,6000,1380,0.23,0.23,0.23,0.23,0.07,1
100/01/07,0,0,--,--,--,--,,0
100/01/10,0,0,--,--,--,--,,0
100/01/11,0,0,--,--,--,--,,0
100/01/12,0,0,--,--,--,--,,0
100/01/13,0,0,--,--,--,--,,0
100/01/14,20000,4200,0.21,0.21,0.21,0.21,-0.02,1
100/01/17,0,0,--,--,--,--,,0
100/01/18,0,0,--,--,--,--,,0
100/01/19,0,0,--,--,--,--,,0
100/01/20,0,0,--,--,--,--,,0
100/01/21,0,0,--,--,--,--,,0
100/01/24,0,0,--,--,--,--,,0
100/01/25,0,0,--,--,--,--,,0
100/01/26,10000,1000,0.10,0.10,0.10,0.10,-0.11,2
100/01/27,0,0,--,--,--,--,,0
100/01/28,0,0,--,--,--,--,,0
100/02/08,50000,3300,0.05,0.07,0.05,0.07,-0.03,2
100/02/09,0,0,--,--,--,--,,0
100/02/10,0,0,--,--,--,--,,0
100/02/11,0,0,--,--,--,--,,0
100/02/14,40000,2800,0.07,0.07,0.07,0.07,,1
100/02/15,0,0,--,--,--,--,,0
100/02/16,0,0,--,--,--,--,,0
100/02/17,0,0,--,--,--,--,,0
100/02/18,0,0,--,--,--,--,,0
100/02/21,0,0,--,--,--,--,,0
100/02/22,0,0,--,--,--,--,,0
100/02/23,0,0,--,--,--,--,,0
100/02/24,0,0,--,--,--,--,,0
100/02/25,0,0,--,--,--,--,,0
100/03/01,0,0,--,--,--,--,,0
100/03/02,0,0,--,--,--,--,,0
