105/10/11,0,0,---,---,---,---,---,0
105/10/12,0,0,---,---,---,---,---,0
105/10/13,0,0,---,---,---,---,---,0
105/10/14,0,0,---,---,---,---,---,0
105/10/17,62000,222860,3.29,3.67,3.29,3.53,-0.14,4
105/10/18,62000,229670,3.66,3.71,3.66,3.71,+0.18,2
105/10/19,16000,60070,3.77,3.77,3.72,3.77,+0.06,3
105/10/20,17000,56420,3.33,3.33,3.18,3.18,-0.59,4
105/10/21,7000,19110,2.73,2.73,2.73,2.73,-0.45,1
105/10/24,75000,170910,2.51,2.51,2.19,2.30,-0.43,8
105/10/25,424000,1164920,2.53,3.16,2.47,3.16,+0.86,18
105/10/26,378000,1158860,3.01,3.29,2.82,2.82,-0.34,17
105/10/27,131000,391650,2.97,3.06,2.94,2.98,+0.16,12
105/10/28,120000,337620,2.93,2.96,2.65,2.96,-0.02,10
105/10/31,145000,363830,2.49,2.58,2.45,2.56,-0.40,13
105/11/01,51000,114620,2.38,2.38,2.10,2.10,-0.46,10
105/11/02,20000,35670,1.76,1.84,1.76,1.84,-0.26,5
105/11/03,49000,80830,1.79,1.79,1.53,1.55,-0.29,4
105/11/04,166000,252040,1.50,1.57,1.40,1.40,-0.15,6
105/11/07,323000,331530,1.19,1.20,0.80,0.83,-0.57,20
105/11/08,888000,758790,0.88,0.93,0.72,0.72,-0.11,35
105/11/09,701000,395880,0.66,0.67,0.43,0.44,-0.28,21
105/11/10,1507000,842780,0.53,0.67,0.53,0.59,+0.15,29
105/11/11,1252000,874320,0.61,0.82,0.61,0.77,+0.18,19
105/11/14,1092000,891940,0.74,0.88,0.73,0.87,+0.10,27
105/11/15,721000,697190,0.87,1.13,0.87,1.07,+0.20,39
105/11/16,156000,175910,1.17,1.18,0.98,1.17,+0.10,12
105/11/17,41000,44730,1.14,1.16,1.06,1.09,-0.08,5
105/11/18,46000,44830,1.06,1.06,0.85,0.95,-0.14,10
105/11/21,100000,101080,0.96,1.04,0.96,1.02,+0.07,12
105/11/22,131000,146730,1.10,1.20,1.09,1.17,+0.15,10
105/11/23,98000,108640,1.06,1.19,1.05,1.19,+0.02,8
105/11/24,68000,83140,1.25,1.25,1.18,1.19,0.00,6
