103/05/22,0,0,--,--,--,--,,0
103/05/23,0,0,--,--,--,--,,0
103/05/26,0,0,--,--,--,--,,0
103/05/27,0,0,--,--,--,--,,0
103/05/28,6000,6480,1.08,1.08,1.08,1.08,X,1
103/05/29,0,0,--,--,--,--,,0
103/05/30,0,0,--,--,--,--,,0
103/06/03,0,0,--,--,--,--,,0
103/06/04,30000,32100,1.07,1.07,1.07,1.07,X,1
103/06/05,0,0,--,--,--,--,,0
103/06/06,0,0,--,--,--,--,,0
103/06/09,0,0,--,--,--,--,,0
103/06/10,0,0,--,--,--,--,,0
103/06/11,15000,15150,1.01,1.01,1.01,1.01,X,1
103/06/12,0,0,--,--,--,--,,0
103/06/13,0,0,--,--,--,--,,0
103/06/16,17000,16150,0.95,0.95,0.95,0.95,X,2
103/06/17,0,0,--,--,--,--,,0
103/06/18,15000,14250,0.95,0.95,0.95,0.95,X,1
103/06/19,146000,141270,0.93,0.97,0.93,0.97,0.02,9
103/06/20,214000,210770,0.98,1.00,0.98,1.00,0.03,6
103/06/23,70000,66500,0.95,0.95,0.95,0.95,-0.05,2
103/06/24,30000,30000,1.00,1.00,1.00,1.00,0.05,1
103/06/25,85000,87400,1.02,1.03,1.02,1.03,0.03,4
103/06/26,30000,29850,0.99,1.00,0.99,1.00,-0.03,2
103/06/27,85000,84150,0.99,0.99,0.99,0.99,-0.01,2
103/06/30,0,0,--,--,--,--,,0
103/07/01,0,0,--,--,--,--,,0
103/07/02,0,0,--,--,--,--,,0
103/07/03,0,0,--,--,--,--,,0
103/07/04,15000,13350,0.89,0.89,0.89,0.89,X,1
103/07/07,2000,1760,0.88,0.88,0.88,0.88,-0.01,2
103/07/08,171000,151040,0.88,0.89,0.88,0.88,,6
103/07/09,0,0,--,--,--,--,,0
103/07/10,76000,68900,0.90,0.93,0.90,0.93,X,4
103/07/11,130000,121500,0.94,0.94,0.90,0.94,0.01,4
103/07/14,6000,5460,0.91,0.91,0.91,0.91,-0.03,1
103/07/15,0,0,--,--,--,--,,0
103/07/16,120000,102400,0.85,0.87,0.85,0.87,X,3
103/07/17,2000,1680,0.84,0.84,0.84,0.84,-0.03,1
103/07/18,120000,101800,0.84,0.85,0.84,0.85,0.01,2
103/07/21,0,0,--,--,--,--,,0
103/07/22,0,0,--,--,--,--,,0
103/07/24,1170000,820900,0.76,0.76,0.67,0.67,X,8
103/07/25,1204000,748180,0.63,0.63,0.61,0.62,-0.05,9
103/07/28,1215000,369430,0.40,0.40,0.26,0.29,-0.33,21
