107/03/30,254000,406770,1.45,1.69,1.45,1.66,+0.12,21
107/03/31,222000,364310,1.66,1.68,1.59,1.59,-0.07,6
107/04/02,65000,98000,1.56,1.56,1.45,1.45,-0.14,4
107/04/03,295000,351100,1.29,1.30,1.07,1.08,-0.37,9
107/04/09,392000,358350,0.98,0.98,0.75,0.75,-0.33,8
107/04/10,494000,284360,0.59,0.60,0.54,0.58,-0.17,13
107/04/11,886000,397790,0.59,0.59,0.41,0.41,-0.17,17
107/04/12,207000,91150,0.45,0.47,0.42,0.44,+0.03,13
107/04/13,146000,59140,0.40,0.43,0.40,0.42,-0.02,9
107/04/16,376000,170280,0.42,0.52,0.42,0.49,+0.07,23
107/04/17,314000,130940,0.44,0.45,0.38,0.40,-0.09,9
107/04/18,0,0,---,---,---,---,---,0
107/04/20,0,0,---,---,---,---,---,0
107/04/23,20000,6400,0.32,0.32,0.32,0.32,-0.01,1
107/04/24,0,0,---,---,---,---,---,0
107/04/25,0,0,---,---,---,---,---,0
107/04/27,0,0,---,---,---,---,---,0
107/04/30,0,0,---,---,---,---,---,0
107/05/04,10000,2500,0.25,0.25,0.25,0.25,+0.02,1
107/05/07,46000,8080,0.18,0.18,0.17,0.17,-0.08,3
107/05/08,0,0,---,---,---,---,---,0
107/05/09,0,0,---,---,---,---,---,0
107/05/10,100000,19000,0.19,0.19,0.19,0.19,+0.03,1
107/05/11,100000,16000,0.16,0.16,0.16,0.16,-0.03,1
107/05/15,0,0,---,---,---,---,---,0
107/05/16,0,0,---,---,---,---,---,0
107/05/17,0,0,---,---,---,---,---,0
107/05/18,0,0,---,---,---,---,---,0
107/05/21,0,0,---,---,---,---,---,0
107/05/22,40000,7800,0.18,0.21,0.18,0.21,+0.07,2
107/05/24,20000,3800,0.19,0.19,0.19,0.19,-0.01,1
107/05/25,0,0,---,---,---,---,---,0
107/05/29,0,0,---,---,---,---,---,0
107/05/30,20000,3800,0.19,0.19,0.19,0.19,-0.02,2
107/05/31,0,0,---,---,---,---,---,0
107/06/04,0,0,---,---,---,---,---,0
107/06/05,0,0,---,---,---,---,---,0
107/06/06,0,0,---,---,---,---,---,0
107/06/08,0,0,---,---,---,---,---,0
107/06/12,0,0,---,---,---,---,---,0
107/09/07,0,0,---,---,---,---,---,0
107/09/12,0,0,---,---,---,---,---,0
107/09/13,0,0,---,---,---,---,---,0
107/09/19,0,0,---,---,---,---,---,0
107/09/20,0,0,---,---,---,---,---,0
