105/10/18,0,0,---,---,---,---,---,0
105/10/19,495000,545930,1.17,1.19,1.08,1.19,+0.04,5
105/10/20,505000,694240,1.29,1.39,1.29,1.37,+0.18,8
105/10/21,54000,72370,1.35,1.35,1.32,1.34,-0.03,5
105/10/24,291000,385030,1.33,1.33,1.32,1.32,-0.02,4
105/10/25,316000,403000,1.30,1.30,1.27,1.27,-0.05,7
105/10/26,70000,89910,1.34,1.34,1.27,1.27,0.00,4
105/10/27,293000,372200,1.25,1.32,1.24,1.31,+0.04,14
105/10/28,294000,378380,1.29,1.30,1.24,1.24,-0.07,10
105/10/31,10000,11900,1.19,1.19,1.19,1.19,-0.05,1
105/11/01,20000,23600,1.20,1.20,1.16,1.16,-0.03,2
105/11/02,11000,11920,1.12,1.12,1.08,1.08,-0.08,2
105/11/03,472000,559300,1.18,1.20,1.14,1.14,+0.06,10
105/11/04,325000,363180,1.14,1.15,1.09,1.11,-0.03,28
105/11/07,0,0,---,---,---,---,---,0
105/11/08,1081000,1385300,1.26,1.32,1.25,1.25,+0.10,30
105/11/09,766000,850230,1.22,1.22,0.95,0.95,-0.30,15
105/11/10,360000,422800,1.18,1.18,1.17,1.18,+0.23,4
105/11/11,132000,144070,1.09,1.10,1.08,1.08,-0.10,4
105/11/14,164000,178370,1.11,1.11,1.01,1.08,0.00,7
105/11/15,221000,232920,1.07,1.08,1.04,1.04,-0.04,13
105/11/16,314000,333620,1.09,1.09,1.02,1.02,-0.02,19
105/11/17,176000,176210,0.99,1.01,0.98,1.01,-0.01,10
105/11/18,899000,1036570,1.09,1.19,1.09,1.13,+0.12,32
105/11/21,1807000,2103090,1.16,1.20,1.13,1.20,+0.07,71
105/11/22,2242000,2772030,1.26,1.28,1.18,1.20,0.00,69
105/11/23,2023000,2628280,1.27,1.34,1.26,1.27,+0.07,46
105/11/24,3575000,5070760,1.23,1.55,1.22,1.46,+0.19,105
105/11/25,3246000,4915350,1.59,1.60,1.40,1.41,-0.05,86
105/11/28,2700000,4385290,1.45,1.79,1.45,1.60,+0.19,93
105/11/29,2367000,3760610,1.60,1.64,1.53,1.62,+0.02,82
105/11/30,1141000,1799180,1.62,1.62,1.54,1.55,-0.07,24
105/12/01,2726000,4536310,1.63,1.72,1.52,1.53,-0.02,59
105/12/02,1612000,2287820,1.36,1.46,1.36,1.45,-0.08,41
105/12/05,970000,1410320,1.50,1.50,1.44,1.46,+0.01,22
105/12/06,836000,1245650,1.51,1.52,1.46,1.46,0.00,16
105/12/07,349000,486590,1.53,1.53,1.36,1.36,-0.10,22
105/12/08,381000,504180,1.40,1.40,1.31,1.32,-0.04,17
105/12/09,1702000,2314300,1.34,1.40,1.30,1.40,+0.08,41
105/12/12,1161000,1569090,1.37,1.41,1.31,1.31,-0.09,35
105/12/13,481000,593170,1.30,1.30,1.19,1.19,-0.12,20
105/12/14,149000,178100,1.23,1.23,1.17,1.20,+0.01,7
105/12/15,202000,246460,1.23,1.23,1.22,1.22,+0.02,2
105/12/16,1367000,1728440,1.22,1.30,1.22,1.30,+0.08,22
105/12/19,2796000,3813370,1.33,1.42,1.33,1.34,+0.04,63
105/12/20,975000,1357850,1.45,1.45,1.35,1.36,+0.02,30
105/12/21,94000,117860,1.35,1.35,1.25,1.25,-0.11,7
105/12/22,181000,235670,1.29,1.31,1.26,1.30,+0.05,9
105/12/23,94000,125020,1.33,1.33,1.33,1.33,+0.03,4
105/12/26,116000,140460,1.24,1.24,1.18,1.21,-0.12,4
105/12/27,349000,406690,1.21,1.21,1.13,1.13,-0.08,6
105/12/28,60000,69000,1.15,1.15,1.15,1.15,+0.02,2
105/12/29,31000,35750,1.14,1.17,1.14,1.17,+0.02,3
105/12/30,106000,124620,1.18,1.18,1.17,1.18,+0.01,5
106/01/03,61000,68260,1.15,1.15,1.06,1.11,-0.07,4
106/01/04,91000,100810,1.11,1.11,1.10,1.11,0.00,6
106/01/05,640000,745100,1.16,1.18,1.13,1.15,+0.04,13
106/01/06,501000,587670,1.19,1.19,1.10,1.11,-0.04,13
106/01/09,170000,181600,1.06,1.08,1.06,1.07,-0.04,8
106/01/10,1198000,1326110,1.09,1.14,1.08,1.08,+0.01,27
106/01/11,868000,949650,1.11,1.12,1.08,1.08,0.00,24
106/01/12,569000,596350,1.10,1.10,1.03,1.04,-0.04,18
106/01/13,782000,742390,0.98,0.98,0.91,0.92,-0.12,25
106/01/16,27000,24030,0.89,0.89,0.89,0.89,-0.03,2
106/01/17,377000,417720,1.13,1.15,1.09,1.09,+0.20,20
106/01/18,51000,54160,1.06,1.07,1.06,1.06,-0.03,7
106/01/19,263000,274120,1.07,1.07,1.02,1.02,-0.04,5
106/01/20,21000,21330,1.03,1.03,1.00,1.00,-0.02,2
106/01/23,236000,236960,1.01,1.01,1.00,1.01,+0.01,4
106/01/24,177000,180440,1.02,1.02,1.01,1.01,0.00,4
106/02/02,434000,470040,1.06,1.10,1.06,1.07,+0.06,26
106/02/03,507000,545600,1.06,1.10,1.06,1.07,0.00,14
106/02/06,384000,412290,1.09,1.09,1.04,1.06,-0.01,17
106/02/07,656000,780840,1.25,1.25,1.13,1.13,+0.07,29
106/02/08,261000,292970,1.12,1.14,1.10,1.10,-0.03,15
106/02/09,354000,376930,1.08,1.09,1.06,1.06,-0.04,17
106/02/10,1342000,1529640,1.13,1.21,1.09,1.10,+0.04,30
106/02/13,1637000,1794010,1.10,1.12,1.08,1.10,0.00,42
106/02/14,1225000,1298410,1.09,1.09,1.01,1.01,-0.09,21
106/02/15,123000,126130,1.01,1.05,1.01,1.02,+0.01,10
106/02/16,2772000,2905450,1.04,1.07,1.01,1.07,+0.05,40
106/02/17,3325000,3527730,1.07,1.11,1.03,1.05,-0.02,58
106/02/18,1127000,1146940,1.05,1.05,1.00,1.01,-0.04,19
106/02/20,1247000,1183190,1.00,1.00,0.86,0.88,-0.13,40
106/02/21,726000,639890,0.90,0.90,0.86,0.89,+0.01,14
106/02/22,752000,739960,0.91,1.02,0.91,0.97,+0.08,33
106/02/23,916000,925510,0.98,1.04,0.95,0.97,0.00,33
106/02/24,459000,438540,1.00,1.00,0.94,0.95,-0.02,13
106/03/01,566000,550080,0.96,0.98,0.96,0.97,+0.02,5
106/03/02,4664000,5234460,1.05,1.19,1.04,1.11,+0.14,122
106/03/03,3173000,3384310,1.11,1.11,1.03,1.07,-0.04,86
106/03/06,5501000,7607280,1.24,1.54,1.22,1.48,+0.41,171
106/03/07,4399000,6030680,1.35,1.47,1.26,1.38,-0.10,125
106/03/08,3502000,5750080,1.66,1.83,1.56,1.58,+0.20,85
106/03/09,3218000,5716420,1.71,1.89,1.68,1.82,+0.24,118
