105/10/17,30000,33900,1.13,1.13,1.13,1.13,-0.18,1
105/10/18,100000,112800,1.10,1.14,1.10,1.14,+0.01,2
105/10/19,2000,2280,1.14,1.14,1.14,1.14,0.00,1
105/10/20,0,0,---,---,---,---,---,0
105/10/21,144000,169920,1.18,1.18,1.18,1.18,+0.06,4
105/10/24,183000,211180,1.16,1.16,1.15,1.16,-0.02,4
105/10/25,0,0,---,---,---,---,---,0
105/10/26,0,0,---,---,---,---,---,0
105/10/27,31000,34100,1.10,1.10,1.10,1.10,-0.03,1
105/10/28,0,0,---,---,---,---,---,0
105/10/31,1000,990,0.99,0.99,0.99,0.99,-0.04,1
105/11/01,1000,1020,1.02,1.02,1.02,1.02,+0.03,1
105/11/02,0,0,---,---,---,---,---,0
105/11/03,0,0,---,---,---,---,---,0
105/11/04,0,0,---,---,---,---,---,0
105/11/07,232000,188720,0.75,0.83,0.75,0.83,-0.02,4
105/11/08,261000,274860,1.06,1.08,1.05,1.06,+0.23,6
105/11/09,55000,53880,0.98,1.00,0.94,0.94,-0.12,4
105/11/10,2000,2140,1.07,1.07,1.07,1.07,+0.13,1
105/11/11,0,0,---,---,---,---,---,0
105/11/14,14000,12320,0.88,0.88,0.88,0.88,-0.17,2
105/11/15,10000,8800,0.88,0.88,0.88,0.88,0.00,1
105/11/16,400000,353000,0.87,0.90,0.87,0.90,+0.02,5
105/11/17,20000,18200,0.91,0.91,0.91,0.91,+0.01,1
105/11/18,429000,394710,0.90,0.99,0.90,0.99,+0.08,4
105/11/21,205000,202160,0.96,0.99,0.96,0.99,0.00,6
105/11/22,350000,357010,0.99,1.05,0.99,1.01,+0.02,11
105/11/23,174000,172600,1.00,1.00,0.96,0.96,-0.05,8
105/11/24,20000,19600,0.98,0.98,0.98,0.98,+0.02,1
105/11/25,20000,19600,0.98,0.98,0.98,0.98,0.00,1
105/11/28,50000,49170,0.99,0.99,0.96,0.96,-0.02,2
105/11/29,60000,59400,0.99,0.99,0.99,0.99,+0.03,2
105/11/30,29000,29680,1.02,1.03,1.02,1.02,+0.03,3
