93/02/11,0,0,--,--,--,--,,0
93/02/12,0,0,--,--,--,--,,0
93/02/13,0,0,--,--,--,--,,0
93/02/16,0,0,--,--,--,--,,0
93/02/17,0,0,--,--,--,--,,0
93/02/18,0,0,--,--,--,--,,0
93/02/19,3000,82600,27.50,27.60,27.50,27.60,X,2
93/02/20,0,0,--,--,--,--,,0
93/02/23,2000,55400,27.70,27.70,27.70,27.70,X,1
93/02/24,0,0,--,--,--,--,,0
93/02/25,0,0,--,--,--,--,,0
93/02/26,0,0,--,--,--,--,,0
93/02/27,0,0,--,--,--,--,,0
93/03/01,0,0,--,--,--,--,,0
93/03/02,5000,138000,27.60,27.60,27.60,27.60,X,1
93/03/03,5000,138500,27.70,27.70,27.70,27.70,0.10,1
93/03/04,0,0,--,--,--,--,,0
93/03/05,0,0,--,--,--,--,,0
93/03/08,0,0,--,--,--,--,,0
93/03/09,0,0,--,--,--,--,,0
93/03/10,2000,56000,28.00,28.00,28.00,28.00,X,1
93/03/11,0,0,--,--,--,--,,0
93/03/12,0,0,--,--,--,--,,0
93/03/15,3000,84000,28.00,28.00,28.00,28.00,X,1
93/03/16,6000,168000,27.80,28.20,27.80,28.20,0.20,2
93/03/17,0,0,--,--,--,--,,0
93/03/18,0,0,--,--,--,--,,0
93/03/19,0,0,--,--,--,--,,0
93/03/22,0,0,--,--,--,--,,0
93/03/23,55000,1556000,28.00,28.50,28.00,28.50,X,6
93/03/24,0,0,--,--,--,--,,0
93/03/25,0,0,--,--,--,--,,0
93/03/26,19000,540500,28.00,28.50,28.00,28.50,X,7
93/03/29,0,0,--,--,--,--,,0
93/03/30,0,0,--,--,--,--,,0
93/03/31,0,0,--,--,--,--,,0
93/04/01,23000,654600,28.00,28.50,28.00,28.50,X,10
93/04/02,0,0,--,--,--,--,,0
93/04/05,29000,823600,28.20,28.50,28.20,28.50,X,6
93/04/06,2000,57000,28.50,28.50,28.50,28.50,,1
93/04/07,0,0,--,--,--,--,,0
93/04/08,0,0,--,--,--,--,,0
93/04/09,0,0,--,--,--,--,,0
93/04/12,0,0,--,--,--,--,,0
93/04/13,0,0,--,--,--,--,,0
93/04/14,6000,171000,28.50,28.50,28.50,28.50,X,2
93/04/15,0,0,--,--,--,--,,0
93/04/16,0,0,--,--,--,--,,0
93/04/19,0,0,--,--,--,--,,0
93/04/20,0,0,--,--,--,--,,0
93/04/21,0,0,--,--,--,--,,0
93/04/22,0,0,--,--,--,--,,0
93/04/23,20000,578000,28.90,28.90,28.90,28.90,X,3
93/04/26,0,0,--,--,--,--,,0
93/04/27,0,0,--,--,--,--,,0
93/04/28,0,0,--,--,--,--,,0
93/04/29,0,0,--,--,--,--,,0
93/04/30,0,0,--,--,--,--,,0
93/05/03,0,0,--,--,--,--,,0
93/05/04,0,0,--,--,--,--,,0
93/05/05,10000,280000,28.00,28.00,28.00,28.00,X,1
93/05/06,0,0,--,--,--,--,,0
93/05/07,0,0,--,--,--,--,,0
93/05/10,50000,1445000,28.90,28.90,28.90,28.90,X,2
93/05/11,0,0,--,--,--,--,,0
93/05/12,0,0,--,--,--,--,,0
93/05/13,0,0,--,--,--,--,,0
