103/10/22,0,0,--,--,--,--,,0
103/10/23,0,0,--,--,--,--,,0
103/10/24,10000,20300,2.03,2.03,2.03,2.03,X,1
103/10/27,0,0,--,--,--,--,,0
103/10/28,0,0,--,--,--,--,,0
103/10/29,10000,16000,1.60,1.60,1.60,1.60,X,1
103/10/30,0,0,--,--,--,--,,0
103/10/31,0,0,--,--,--,--,,0
103/11/03,0,0,--,--,--,--,,0
103/11/04,290000,403500,1.39,1.43,1.39,1.43,X,4
103/11/05,20000,29700,1.47,1.51,1.47,1.49,0.06,3
103/11/06,10000,15100,1.51,1.51,1.51,1.51,0.02,1
103/11/07,280000,428400,1.53,1.53,1.53,1.53,0.02,3
103/11/10,15000,19800,1.32,1.32,1.32,1.32,-0.21,1
103/11/11,15000,20100,1.34,1.34,1.34,1.34,0.02,1
103/11/12,290000,437900,1.51,1.51,1.51,1.51,0.17,3
103/11/13,0,0,--,--,--,--,,0
103/11/14,1000,1460,1.46,1.46,1.46,1.46,X,1
103/11/17,3000,4590,1.53,1.53,1.53,1.53,0.07,1
103/11/18,5000,7550,1.51,1.51,1.51,1.51,-0.02,1
103/11/19,303000,450080,1.49,1.49,1.36,1.36,-0.15,5
103/11/20,53000,65630,1.24,1.24,1.21,1.21,-0.15,3
103/11/21,0,0,--,--,--,--,,0
103/11/24,3000,3480,1.16,1.16,1.16,1.16,X,1
103/11/25,0,0,--,--,--,--,,0
103/11/26,20000,23000,1.15,1.15,1.15,1.15,X,1
103/11/27,50000,50000,1.00,1.00,1.00,1.00,-0.15,1
103/11/28,110000,110500,1.01,1.01,1.00,1.00,,3
103/12/01,207000,234070,1.20,1.23,1.05,1.07,0.07,10
103/12/02,56000,75040,1.34,1.34,1.34,1.34,0.27,2
103/12/03,250000,308330,1.30,1.30,1.12,1.12,-0.22,7
103/12/04,81000,84050,1.05,1.05,1.03,1.03,-0.09,3
103/12/05,310000,339300,1.09,1.13,1.07,1.13,0.10,4
103/12/08,160000,190800,1.20,1.20,1.19,1.19,0.06,3
103/12/09,125000,156600,1.25,1.26,1.25,1.26,0.07,3
103/12/10,120000,171600,1.43,1.43,1.43,1.43,0.17,2
103/12/11,0,0,--,--,--,--,,0
103/12/12,20000,28600,1.43,1.43,1.43,1.43,X,2
103/12/15,1000,1510,1.51,1.51,1.51,1.51,0.08,1
103/12/16,160000,246400,1.54,1.54,1.54,1.54,0.03,1
103/12/17,380000,669800,1.77,1.77,1.75,1.76,0.22,3
103/12/18,300000,520000,1.72,1.74,1.72,1.74,-0.02,3
103/12/19,140000,204200,1.45,1.48,1.45,1.48,-0.26,2
103/12/22,0,0,--,--,--,--,,0
103/12/23,338000,434280,1.26,1.29,1.26,1.29,X,4
103/12/24,456000,551590,1.21,1.21,1.19,1.19,-0.10,5
103/12/25,200000,240000,1.20,1.20,1.20,1.20,0.01,1
103/12/26,0,0,--,--,--,--,,0
103/12/27,0,0,--,--,--,--,,0
103/12/29,200000,194000,0.97,0.97,0.97,0.97,X,1
103/12/30,200000,202000,1.01,1.01,1.01,1.01,0.04,1
103/12/31,200000,208000,1.04,1.04,1.04,1.04,0.03,1
104/01/05,3000,3450,1.15,1.15,1.15,1.15,0.11,1
104/01/06,13000,17680,1.27,1.45,1.27,1.45,0.30,5
104/01/07,0,0,--,--,--,--,,0
104/01/08,283000,308530,1.09,1.11,1.09,1.11,X,4
104/01/09,0,0,--,--,--,--,,0
104/01/12,3000,3690,1.23,1.23,1.23,1.23,X,1
104/01/13,0,0,--,--,--,--,,0
104/01/14,0,0,--,--,--,--,,0
104/01/15,0,0,--,--,--,--,,0
104/01/16,0,0,--,--,--,--,,0
104/01/19,58000,61480,1.06,1.06,1.06,1.06,X,1
